0.007455327449130546,0.028698590231625708
0.054719359475362425,0.07495103831583401
0.1019833915015943,0.1212034864000423
0.14924742352782616,0.1674559344842506
0.19651145555405802,0.21370838256845892
0.24377548758028988,0.25996083065266723
0.29103951960652175,0.30621327873687554
0.3383035516327536,0.35246572682108385
0.38556758365898547,0.39871817490529216
0.43283161568521733,0.44497062298950046
0.4800956477114492,0.4912230710737088
0.527359679737681,0.537475519157917
0.5746237117639129,0.5837279672421253
0.6218877437901448,0.6299804153263335
0.6691517758163766,0.6762328634105418
0.7164158078426085,0.72248531149475
0.7636798398688404,0.7687377595789583
0.8109438718950722,0.8149902076631665
0.8582079039213041,0.8612426557473748
0.9054719359475359,0.907495103831583
0.9527359679737678,0.9537475519157913
0.9999999999999997,0.9999999999999996
0.007455327449130546,0.028698590231625708
0.06548279443413473,0.08701200845523613
0.11802524298839831,0.13815301679672698
0.16615471387440867,0.184759978059431
0.21247400171568065,0.22976187752405142
0.25810512322300494,0.27420836773102875
0.3029122036758595,0.31789212412311
0.34719661793523404,0.3611057814667521
0.3916373872829144,0.40451634200778275
0.4362121101697658,0.44806907515358935
0.48047533414642407,0.491302985901316
0.5245659494730823,0.534367725138638
0.5689107270630507,0.5776958787260943
0.613301883439705,0.6210674843153248
0.6573035330702232,0.6640415143506908
0.7012126426231278,0.7069312202474399
0.7455181631823127,0.7502396084325713
0.7897999489529319,0.7935410087773134
0.8334078510843678,0.8361915305576959
0.8762833610867118,0.878198845615463
0.9152295704088071,0.9165102712545902
0.9339827691912875,0.9351289115851907
0.007455327449130546,0.028698590231625708
0.073134074681666,0.09386572159883566
0.13214070322820198,0.15232269919440036
0.18509084300451903,0.20403926800873246
0.233316698114656,0.25074168014366244
0.27768878714210127,0.29361372218621423
0.3196640949626058,0.33423470405181727
0.3606069613842884,0.3739678669006612
0.40103289629275984,0.41327767590131426
0.44103703472988764,0.45220569113826514
0.4807184263104069,0.49081917130998587
0.5201847273907394,0.5292193269171916
0.5596157428192833,0.5675883584672671
0.5992490436677589,0.6061576369784972
0.6389346919377937,0.6447664306262667
0.6782538726435386,0.6830019684757599
0.7174069124207658,0.7210989787147768
0.7568239848347722,0.7595452239562854
0.7944605703388966,0.796372111237043
0.824917375607196,0.8262587437766895
0.846819646584199,0.8477738832474443
0.8904096005487905,0.8904358101197107
0.007455327449130546,0.028698590231625708
0.07373195854079179,0.09483697331676513
0.13310503276403607,0.15302150019298197
0.18641060701151696,0.20512799709253643
0.23521674854295635,0.25258929852252315
0.2802673404534778,0.2961929471397246
0.32242959111051817,0.3369461558470693
0.3629429408144581,0.376164060646756
0.402716832118568,0.41474137009110845
0.44185539733895707,0.45273281966200724
0.48026497069674506,0.49001419827063275
0.5183295238534513,0.5269646375520551
0.5565854180079387,0.5641192848312785
0.5950066811855577,0.6014409076882278
0.6331862584188549,0.6385116867293924
0.671081248966795,0.6753015807636743
0.7089221117785278,0.7120878389323828
0.7462984919325705,0.7485223908270331
0.7822968526725012,0.7837285583124683
0.8178104189289747,0.8185711110268711
0.8569026670722958,0.8570680268404178
0.8855016874908247,0.8856535414864556
0.007455327449130546,0.028698590231625708
0.07404460644063897,0.09496735431821451
0.13383221238254153,0.15377438183625594
0.18752311438096286,0.20617100444185987
0.23655454488168284,0.25383161310800634
0.2816192950272014,0.2974818884836756
0.3237395343812856,0.3382006647780615
0.36412398145275116,0.3772478118762091
0.40346544266059564,0.41532054206644164
0.44191259296460406,0.45254154122325796
0.47955630346774203,0.48898217422718515
0.5167571875836425,0.5250016698276542
0.5539745128718088,0.5610601378384642
0.5913875264984106,0.5973267656114989
0.62874602335253,0.6335421158792052
0.6657440620054426,0.6694158723856455
0.7025212082812902,0.7051322470376233
